Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
3.5,66.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.95,72.0,,3.0,2.0,1,1,10.76131435,107.02063452138657
7.2,200.0,,2.0,,1,0,10.9509538,106.8226134
5.3,131.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.49,60.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
11.0,150.0,1.0,3.0,1.0,1,1,10.9509538,106.8226134
3.9,87.0,3.0,3.0,2.0,1,1,10.9509538,106.8226134
2.05,93.0,,4.0,4.0,1,1,11.242703899999999,107.05314571946911
10.3,270.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
2.99,190.0,,4.0,3.0,1,0,10.9509538,106.8226134
1.08,126.0,2.0,3.0,2.0,1,0,11.0355624,107.1881076
3.75,63.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
4.5,68.0,4.0,4.0,3.0,1,1,10.9509538,106.8226134
2.8,70.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.1,100.0,2.0,3.0,2.0,1,0,11.242703899999999,107.05314571946911
1.08,120.0,,3.0,2.0,1,0,10.9509538,106.8226134
4.8,76.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
6.5,139.0,3.0,4.0,3.0,1,1,10.76131435,107.02063452138657
950.0,96.0,,3.0,2.0,1,0,10.9509538,106.8226134
2.65,80.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
2.09,148.0,,3.0,2.0,1,1,10.9509538,106.8226134
3.1,68.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
3.8,100.0,3.0,3.0,2.0,1,1,10.9509538,106.8226134
2.8,70.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
3.5,67.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
0.85,100.0,,3.0,2.0,1,1,10.9509538,106.8226134
3.7,9.0,,,,1,0,11.0355624,107.1881076
2.5,291.0,,2.0,2.0,1,0,10.76131435,107.02063452138657
3.5,110.0,,2.0,2.0,1,1,10.9509538,106.8226134
3.2,68.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.08,128.0,,3.0,2.0,1,0,11.0355624,107.1881076
7.3,182.0,2.0,5.0,3.0,1,1,10.76131435,107.02063452138657
3.2,90.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.95,83.0,,2.0,,1,1,10.9509538,106.8226134
0.82,96.0,,,,1,0,10.9509538,106.8226134
2.6,120.0,3.0,3.0,3.0,1,0,10.9509538,106.8226134
47.0,6.0,,3.0,2.0,0,1,10.9509538,106.8226134
2.95,60.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
3.57,72.0,2.0,4.0,2.0,1,1,10.9509538,106.8226134
3.0,79.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.2,48.0,,3.0,2.0,0,0,10.97456575,107.15719307832879
3.3,165.0,1.0,4.0,,0,1,10.76131435,107.02063452138657
1.3,41.0,,2.0,,1,1,10.9509538,106.8226134
5.5,145.0,,2.0,,1,1,10.9509538,106.8226134
3.1,170.0,2.0,5.0,3.0,1,1,10.9509538,106.8226134
3.69,100.0,,2.0,,1,1,10.76131435,107.02063452138657
2.0,90.0,,2.0,,1,1,10.9509538,106.8226134
2.55,90.0,1.0,2.0,1.0,1,1,10.9509538,106.8226134
7.5,9.0,,,,1,0,10.98092085,107.01899713781296
4.6,200.0,,4.0,2.0,1,1,10.76131435,107.02063452138657
2.7,110.0,,2.0,2.0,1,1,10.9509538,106.8226134
2.6,40.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
3.39,56.0,3.0,4.0,2.0,1,0,10.9509538,106.8226134
3.0,61.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
1.05,126.0,2.0,3.0,2.0,0,0,10.9509538,106.8226134
3.1,114.0,1.0,2.0,1.0,1,1,10.9509538,106.8226134
2.65,80.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
5.0,65.0,3.0,4.0,4.0,1,1,10.9509538,106.8226134
1.75,50.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.0,90.0,2.0,3.0,,1,1,10.9509538,106.8226134
1.95,110.0,,,,1,1,10.98092085,107.01899713781296
1.8,26.0,3.0,2.0,2.0,1,1,10.9509538,106.8226134
0.82,100.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
3.2,48.0,3.0,3.0,2.0,0,1,10.97456575,107.15719307832879
2.7,130.0,1.0,2.0,1.0,0,1,10.76131435,107.02063452138657
1.1,120.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
4.9,126.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
4.2,90.0,1.0,2.0,,0,1,10.9509538,106.8226134
6.5,95.0,3.0,3.0,2.0,1,1,10.9509538,106.8226134
0.95,100.0,2.0,,,1,0,10.9509538,106.8226134
2.35,87.0,,1.0,1.0,0,0,10.9509538,106.8226134
3.1,114.0,1.0,2.0,2.0,1,1,10.9509538,106.8226134
1.08,120.0,,4.0,2.0,1,0,10.9509538,106.8226134
2.2,97.0,1.0,2.0,,0,1,10.9509538,106.8226134
14.5,10400.0,,,,1,0,11.2099682,107.31387654969225
2.99,50.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
4.5,70.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
3.2,185.0,,2.0,,1,1,10.98092085,107.01899713781296
6.7,83.0,4.0,4.0,4.0,1,1,10.76131435,107.02063452138657
1.85,100.0,,4.0,,1,1,11.242703899999999,107.05314571946911
2.9,60.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.6,110.0,,2.0,,1,1,10.9509538,106.8226134
5.9,75.0,2.0,3.0,2.0,1,1,10.97456575,107.15719307832879
5.9,100.0,1.0,2.0,,1,1,10.9509538,106.8226134
3.95,87.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.2,64.0,,2.0,1.0,1,0,10.9509538,106.8226134
4.95,73.0,3.0,4.0,5.0,1,1,10.76131435,107.02063452138657
1.85,32.0,2.0,2.0,2.0,0,1,10.9509538,106.8226134
4.2,110.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
12.5,170.0,3.0,4.0,3.0,1,1,10.76131435,107.02063452138657
3.9,60.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.08,120.0,,3.0,,1,0,11.242703899999999,107.05314571946911
3.5,7.0,1.0,,,1,0,10.9509538,106.8226134
2.28,65.0,,2.0,1.0,0,1,10.9509538,106.8226134
1.08,126.0,2.0,4.0,2.0,1,0,10.9509538,106.8226134
4.5,84.0,4.0,13.0,13.0,1,1,10.9509538,106.8226134
2.69,90.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.65,72.0,,2.0,2.0,1,1,11.242703899999999,107.05314571946911
3.5,87.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.75,98.0,,2.0,1.0,0,1,10.9509538,106.8226134
1.08,120.0,,4.0,2.0,1,0,11.242703899999999,107.05314571946911
5.25,90.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.3,178.0,,2.0,2.0,1,1,10.9509538,106.8226134
4.1,84.0,3.0,5.0,4.0,1,0,10.9509538,106.8226134
1.95,140.0,,,,1,1,11.242703899999999,107.05314571946911
950.0,98.0,,2.0,2.0,1,1,11.242703899999999,107.05314571946911
4.1,61.0,4.0,3.0,3.0,1,1,10.76131435,107.02063452138657
6.7,72.0,3.0,4.0,,1,1,10.97456575,107.15719307832879
920.0,96.0,,4.0,2.0,1,1,10.9509538,106.8226134
0.95,100.0,,2.0,2.0,1,1,11.242703899999999,107.05314571946911
2.1,84.0,,3.0,,1,1,11.242703899999999,107.05314571946911
2.6,67.0,,3.0,2.0,1,1,10.9509538,106.8226134
7.95,84.0,4.0,4.0,5.0,1,1,10.9509538,106.8226134
1.45,61.0,1.0,2.0,,1,1,10.9509538,106.8226134
2.05,70.0,1.0,,,1,1,10.9509538,106.8226134
0.82,100.0,2.0,2.0,2.0,0,0,10.9509538,106.8226134
1.45,75.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.79,75.0,,3.0,,1,1,10.9509538,106.8226134
1.1,100.0,2.0,2.0,,1,0,10.9509538,106.8226134
2.0,63.0,2.0,,2.0,1,1,10.9509538,106.8226134
0.82,100.0,2.0,2.0,2.0,1,0,11.242703899999999,107.05314571946911
5.7,5.0,3.0,,4.0,1,1,10.9509538,106.8226134
1.15,128.0,,4.0,2.0,1,1,10.9509538,106.8226134
2.6,79.0,1.0,2.0,,1,1,10.9509538,106.8226134
3.79,76.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
1.65,50.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
3.1,240.0,3.0,,,1,0,10.9509538,106.8226134
2.35,60.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.7,83.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
820.0,100.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
1.6,83.0,,3.0,2.0,1,1,11.242703899999999,107.05314571946911
1.08,100.0,,3.0,2.0,1,0,10.9509538,106.8226134
0.82,100.0,2.0,2.0,2.0,1,0,11.0355624,107.1881076
6.3,203.0,,3.0,3.0,0,1,10.9509538,106.8226134
5.7,95.0,3.0,5.0,4.0,1,0,10.9509538,106.8226134
1.65,130.0,,2.0,2.0,1,1,10.98092085,107.01899713781296
3.4,75.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
2.35,74.0,,2.0,2.0,1,1,10.9509538,106.8226134
7.0,113.0,2.0,,2.0,1,1,10.9335279,107.2416829
1.12,128.0,,3.0,2.0,1,0,10.9509538,106.8226134
820.0,,,2.0,2.0,1,1,11.242703899999999,107.05314571946911
2.1,92.0,1.0,2.0,,1,0,10.9509538,106.8226134
1.85,90.0,,4.0,2.0,1,1,11.242703899999999,107.05314571946911
3.8,113.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
5.7,100.0,3.0,5.0,4.0,1,1,10.9509538,106.8226134
3.7,160.0,,3.0,2.0,1,1,10.9509538,106.8226134
2.6,74.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
1.7,151.0,,2.0,,1,1,10.9509538,106.8226134
6.3,203.0,,,,1,1,10.9509538,106.8226134
3.65,82.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
3.65,80.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
6.3,,,,,1,0,10.9509538,106.8226134
2.7,60.0,2.0,2.0,1.0,1,0,10.9509538,106.8226134
0.83,100.0,2.0,4.0,2.0,1,1,10.9509538,106.8226134
2.5,75.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
5.0,69.0,3.0,5.0,3.0,1,1,10.9509538,106.8226134
5.0,80.0,3.0,4.0,4.0,1,1,10.9509538,106.8226134
0.94,100.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
1.8,45.0,1.0,2.0,,1,1,10.9509538,106.8226134
1.9,9.0,1.0,2.0,1.0,1,0,10.9509538,106.8226134
4.69,90.0,3.0,5.0,4.0,1,1,10.9509538,106.8226134
1.9,63.0,1.0,3.0,2.0,0,1,10.9509538,106.8226134
1.9,9.0,1.0,2.0,1.0,1,1,10.9509538,106.8226134
9.5,1000.0,,2.0,,1,1,11.242703899999999,107.05314571946911
1.12,126.0,2.0,4.0,2.0,1,0,10.9509538,106.8226134
1.65,45.0,,2.0,1.0,0,1,10.9509538,106.8226134
0.95,100.0,2.0,2.0,2.0,1,0,11.0355624,107.1881076
2.8,64.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
4.5,60.0,4.0,3.0,3.0,1,1,10.76131435,107.02063452138657
2.25,175.0,,4.0,2.0,1,1,10.9509538,106.8226134
2.55,98.0,1.0,2.0,2.0,1,0,10.9509538,106.8226134
2.7,60.0,2.0,2.0,2.0,0,0,10.9509538,106.8226134
2.99,93.0,,2.0,2.0,0,1,10.76131435,107.02063452138657
1.35,54.0,2.0,2.0,2.0,0,0,10.9509538,106.8226134
4.5,61.0,4.0,3.0,3.0,1,1,10.76131435,107.02063452138657
2.8,73.0,,2.0,,0,1,10.9509538,106.8226134
4.89,120.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
5.0,80.0,3.0,4.0,4.0,1,0,10.9509538,106.8226134
6.5,93.0,,2.0,,1,1,10.9509538,106.8226134
1.12,128.0,,4.0,2.0,1,1,10.9509538,106.8226134
25.0,72.0,4.0,4.0,3.0,1,0,10.97456575,107.15719307832879
2.5,68.0,1.0,,,1,1,10.9509538,106.8226134
1.12,148.0,2.0,4.0,2.0,1,0,10.9509538,106.8226134
3.5,178.0,1.0,2.0,1.0,1,0,10.9509538,106.8226134
0.95,100.0,2.0,3.0,,1,1,10.9509538,106.8226134
2.99,110.0,,2.0,,1,1,10.9509538,106.8226134
15.0,127.0,3.0,4.0,4.0,1,1,10.9509538,106.8226134
2.95,90.0,2.0,3.0,2.0,0,0,10.9509538,106.8226134
1.85,90.0,,4.0,2.0,1,1,11.242703899999999,107.05314571946911
2.99,76.0,2.0,4.0,2.0,1,1,10.9509538,106.8226134
3.6,127.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.15,66.0,1.0,4.0,2.0,1,1,10.9509538,106.8226134
4.8,131.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
2.45,270.0,,2.0,1.0,1,0,10.9509538,106.8226134
3.1,165.0,,7.0,7.0,1,1,10.9509538,106.8226134
3.99,100.0,,2.0,1.0,0,1,10.9509538,106.8226134
6.4,156.0,1.0,,1.0,1,1,10.9509538,106.8226134
13.5,1100.0,1.0,4.0,4.0,1,1,11.242703899999999,107.05314571946911
1.8,72.0,2.0,2.0,2.0,1,1,11.242703899999999,107.05314571946911
3.05,60.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
1.12,120.0,,4.0,3.0,1,1,10.9509538,106.8226134
2.6,85.0,,2.0,,1,1,10.9509538,106.8226134
2.85,78.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
1.12,128.0,,3.0,2.0,1,1,10.9509538,106.8226134
2.0,70.0,,2.0,,1,1,10.9509538,106.8226134
4.25,80.0,1.0,2.0,1.0,1,1,10.9509538,106.8226134
2.95,50.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
0.95,100.0,,2.0,2.0,1,0,10.9509538,106.8226134
2.8,87.0,2.0,4.0,2.0,0,0,10.9509538,106.8226134
5.5,84.0,3.0,4.0,3.0,1,1,10.76131435,107.02063452138657
3.7,84.0,4.0,13.0,3.0,1,1,10.9509538,106.8226134
4.29,98.0,2.0,4.0,2.0,1,1,10.9509538,106.8226134
3.59,100.0,,2.0,2.0,1,1,10.76131435,107.02063452138657
10.5,360.0,,4.0,3.0,1,1,11.242703899999999,107.05314571946911
3.15,65.0,1.0,4.0,2.0,1,1,10.9509538,106.8226134
1.15,128.0,2.0,4.0,2.0,1,1,10.9509538,106.8226134
3.3,240.0,3.0,3.0,3.0,1,1,10.9509538,106.8226134
2.2,68.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
2.6,70.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
5.0,157.0,,3.0,2.0,1,1,10.9509538,106.8226134
30.9,64.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
6.0,93.0,,2.0,,1,1,10.9509538,106.8226134
6.4,213.0,2.0,4.0,3.0,1,0,10.9509538,106.8226134
3.7,68.0,2.0,2.0,1.0,1,0,10.9509538,106.8226134
20.0,460.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
3.8,112.0,,3.0,2.0,1,1,10.9509538,106.8226134
3.95,88.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
5.9,73.0,2.0,2.0,2.0,1,1,10.97456575,107.15719307832879
4.3,60.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
4.09,110.0,2.0,3.0,2.0,1,1,10.76131435,107.02063452138657
1.12,128.0,,4.0,2.0,1,0,11.242703899999999,107.05314571946911
0.95,100.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
2.65,93.0,,2.0,1.0,1,1,10.9509538,106.8226134
1.12,128.0,,4.0,2.0,1,0,10.9509538,106.8226134
5.1,131.0,2.0,2.0,2.0,1,1,10.9509538,106.8226134
3.7,68.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
2.9,71.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
0.95,100.0,2.0,2.0,2.0,0,0,10.9509538,106.8226134
2.99,76.0,2.0,4.0,2.0,1,0,10.9509538,106.8226134
2.85,166.0,,4.0,2.0,1,1,10.9509538,106.8226134
1.6,87.0,,2.0,2.0,1,1,10.9509538,106.8226134
3.95,88.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
9.9,127.0,3.0,4.0,3.0,1,1,10.97456575,107.15719307832879
4.3,100.0,2.0,2.0,2.0,1,0,10.76131435,107.02063452138657
3.29,180.0,3.0,3.0,3.0,1,1,10.9509538,106.8226134
2.4,107.0,,3.0,2.0,1,1,10.9509538,106.8226134
4.6,178.0,1.0,2.0,2.0,1,1,10.9509538,106.8226134
1.6,30.0,,2.0,2.0,1,0,10.9509538,106.8226134
1.12,128.0,,4.0,2.0,1,0,10.9509538,106.8226134
2.99,90.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
0.8188,178.0,1.0,2.0,,1,0,10.9509538,106.8226134
1.85,180.0,,4.0,2.0,1,1,11.242703899999999,107.05314571946911
2.35,50.0,2.0,2.0,2.0,1,0,10.9509538,106.8226134
0.623,178.0,1.0,2.0,,1,0,10.9509538,106.8226134
3.5,178.0,1.0,2.0,1.0,1,1,10.9509538,106.8226134
3.0,84.0,2.0,3.0,2.0,0,1,10.9509538,106.8226134
1.19,70.0,,2.0,2.0,1,1,11.0355624,107.1881076
3.65,100.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.75,65.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
0.82,100.0,,3.0,2.0,1,0,10.9509538,106.8226134
8.0,140.0,1.0,,,1,0,10.9509538,106.8226134
1.15,128.0,,4.0,,1,1,11.242703899999999,107.05314571946911
1.35,27.0,2.0,2.0,1.0,1,1,10.9509538,106.8226134
0.87,30.0,,2.0,,1,1,10.9509538,106.8226134
20.0,420.0,1.0,10.0,,0,1,10.9509538,106.8226134
4.5,60.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
2.0,90.0,,4.0,2.0,1,1,11.242703899999999,107.05314571946911
2.8,70.0,2.0,3.0,3.0,0,1,10.9509538,106.8226134
3.65,75.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.15,90.0,2.0,4.0,,1,0,11.242703899999999,107.05314571946911
0.1,73.0,2.0,3.0,,1,1,10.9509538,106.8226134
0.95,100.0,2.0,2.0,,1,1,10.9509538,106.8226134
820.0,96.0,2.0,,,1,1,10.9509538,106.8226134
1.15,128.0,,4.0,2.0,1,0,11.242703899999999,107.05314571946911
6.2,215.0,,4.0,3.0,1,1,10.76131435,107.02063452138657
0.95,100.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
1.15,100.0,2.0,4.0,2.0,0,0,10.9509538,106.8226134
3.75,63.0,2.0,3.0,2.0,1,0,10.9509538,106.8226134
1.75,65.0,2.0,3.0,1.0,1,1,10.9509538,106.8226134
6.2,73.0,2.0,2.0,2.0,1,1,10.97456575,107.15719307832879
2.1,66.0,2.0,2.0,2.0,0,0,10.97456575,107.15719307832879
1.85,72.0,2.0,2.0,2.0,1,1,11.242703899999999,107.05314571946911
2.15,46.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
23.0,155.0,6.0,10.0,10.0,1,0,10.97456575,107.15719307832879
2.1,66.0,2.0,2.0,2.0,0,1,10.97456575,107.15719307832879
3.9,63.0,3.0,4.0,3.0,1,1,10.9509538,106.8226134
1.1,126.0,2.0,3.0,2.0,1,0,11.242703899999999,107.05314571946911
3.0,60.0,2.0,3.0,2.0,1,1,10.9509538,106.8226134
25.0,500.0,3.0,6.0,3.0,1,1,10.9509538,106.8226134
1.68,65.0,,2.0,2.0,1,1,10.9509538,106.8226134
5.3,120.0,,6.0,6.0,1,1,10.9509538,106.8226134
3.19,90.0,2.0,3.0,3.0,1,1,10.9509538,106.8226134
2.0,100.0,,2.0,,1,1,10.76131435,107.02063452138657
2.53,62.0,2.0,2.0,3.0,1,1,10.91662445,106.77641520276015
1.75,58.0,,2.0,1.0,1,1,10.9035106,106.6990779
2.53,62.0,2.0,2.0,3.0,1,1,11.0600684,106.795688
0.48,100.0,2.0,2.0,2.0,1,0,11.1836551,106.7031737
2.53,62.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
0.48,60.0,2.0,2.0,2.0,1,0,11.1836551,106.7031737
2.525,62.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
0.48,100.0,2.0,,,1,1,11.1836551,106.7031737
1.7,53.0,1.0,2.0,1.0,1,1,10.9035106,106.6990779
0.48,100.0,2.0,2.0,2.0,1,1,11.1836551,106.7031737
4.3,71.0,3.0,4.0,5.0,1,1,10.91662445,106.77641520276015
0.58,100.0,2.0,2.0,2.0,1,1,11.1319415,106.59996125428177
2.47,62.0,3.0,2.0,3.0,1,1,11.0600684,106.795688
2.47,62.0,,2.0,3.0,1,1,10.91662445,106.77641520276015
4.8,5.0,4.0,5.0,3.0,1,0,10.91662445,106.77641520276015
0.48,70.0,,,,1,0,11.1319415,106.59996125428177
2.55,61.0,2.0,3.0,2.0,1,0,10.91662445,106.77641520276015
0.48,70.0,2.0,2.0,2.0,1,1,11.1836551,106.7031737
2.47,61.0,2.0,2.0,3.0,1,1,11.0600684,106.795688
2.5,62.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
0.58,100.0,2.0,,,1,1,11.1836551,106.7031737
2.55,62.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
0.58,100.0,2.0,,,1,0,11.1836551,106.7031737
2.55,61.0,,3.0,2.0,1,0,11.0600684,106.795688
2.55,61.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
2.55,61.0,2.0,3.0,2.0,1,1,11.1836551,106.7031737
2.0,100.0,,2.0,3.0,1,1,11.2697956,106.62771355641692
0.58,100.0,2.0,2.0,2.0,1,0,11.1319415,106.59996125428177
2.0,61.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
3.2,61.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
1.58,100.0,2.0,2.0,2.0,1,0,11.1319415,106.59996125428177
0.989,75.0,,,,1,1,11.1376419,106.86759671642224
2.58,105.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
2.58,105.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
2.37,108.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
0.58,100.0,,2.0,2.0,1,1,11.1836551,106.7031737
2.55,105.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
1.58,80.0,2.0,4.0,4.0,1,1,11.1319415,106.59996125428177
0.58,65.0,2.0,2.0,2.0,1,0,11.1319415,106.59996125428177
0.79,80.0,,3.0,2.0,1,0,11.1836551,106.7031737
2.58,61.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
9.4,220.0,,1.0,1.0,1,1,10.9035106,106.6990779
1.75,8.0,,2.0,2.0,0,0,10.9035106,106.6990779
2.58,62.0,2.0,3.0,2.0,1,1,11.0600684,106.795688
2.2,100.0,,,,1,1,11.2697956,106.62771355641692
2.6,61.0,2.0,8.0,2.0,1,1,11.0600684,106.795688
2.2,100.0,,3.0,2.0,1,0,10.9035106,106.6990779
2.2,100.0,2.0,,,1,1,11.2697956,106.62771355641692
2.65,68.0,3.0,3.0,3.0,1,0,10.9035106,106.6990779
2.6,60.0,2.0,8.0,2.0,1,1,11.0600684,106.795688
2.1,80.0,3.0,3.0,2.0,1,1,10.9035106,106.6990779
0.48,60.0,2.0,2.0,2.0,1,0,11.1319415,106.59996125428177
1.26,100.0,2.0,2.0,2.0,1,0,11.1319415,106.59996125428177
3.9,100.0,2.0,,,1,0,10.9808435,106.6537483
3.35,68.0,,3.0,2.0,1,0,10.9035106,106.6990779
3.3,60.0,3.0,5.0,3.0,1,1,10.9035106,106.6990779
2.6,62.0,2.0,8.0,2.0,1,1,11.0600684,106.795688
2.6,68.0,2.0,3.0,3.0,1,0,10.9035106,106.6990779
3.0,64.0,3.0,3.0,3.0,1,0,10.9035106,106.6990779
3.0,64.0,3.0,3.0,2.0,1,0,16.12049,108.2647075
3.2,60.0,4.0,4.0,3.0,1,1,16.12039865,108.11323928681657
2.7,120.0,,2.0,,1,0,16.071795950000002,108.20920548707869
4.5,100.0,3.0,4.0,3.0,1,1,16.016872499999998,108.2033510000829
14.0,150.0,1.0,5.0,4.0,1,0,16.12049,108.2647075
5.6,80.0,4.0,4.0,,1,1,16.12039865,108.11323928681657
16.0,120.0,6.0,,,1,1,16.12039865,108.11323928681657
3.75,60.0,4.0,3.0,3.0,1,1,16.12039865,108.11323928681657
3.85,2.0,6.0,4.0,4.0,1,1,16.00402,108.26277454198583
4.8,80.0,,4.0,4.0,1,1,16.071795950000002,108.20920548707869
10.0,125.0,5.0,,,1,1,16.12039865,108.11323928681657
10.9,100.0,7.0,12.0,,1,1,16.071795950000002,108.20920548707869
4.35,70.0,4.0,2.0,,1,1,16.071795950000002,108.20920548707869
1.85,45.0,,1.0,1.0,1,0,16.068,108.212
5.8,95.0,,4.0,,1,1,16.12039865,108.11323928681657
4.1,70.0,4.0,3.0,3.0,1,1,16.071795950000002,108.20920548707869
4.5,90.0,4.0,3.0,,1,1,16.0425792,108.19716127833769
8.2,80.0,5.0,4.0,4.0,1,1,16.12049,108.2647075
2.85,90.0,,3.0,2.0,1,1,16.068,108.212
3.5,70.0,,,,1,1,16.0425792,108.19716127833769
2.0,90.0,1.0,2.0,2.0,1,1,16.12039865,108.11323928681657
4.6,60.0,5.0,4.0,4.0,1,1,16.071795950000002,108.20920548707869
4.0,61.0,4.0,3.0,3.0,1,1,16.068,108.212
5.95,90.0,,3.0,3.0,1,0,16.068,108.212
8.0,196.0,,4.0,3.0,1,1,16.12049,108.2647075
5.25,65.0,4.0,4.0,,1,1,16.071795950000002,108.20920548707869
3.6,100.0,4.0,,,1,0,16.071795950000002,108.20920548707869
4.0,60.0,4.0,3.0,3.0,1,1,16.068,108.212
2.7,90.0,,3.0,2.0,1,1,16.0425792,108.19716127833769
4.25,75.0,,5.0,,1,1,16.068,108.212
18.9,90.0,5.0,,,1,1,16.0425792,108.19716127833769
4.85,68.0,4.0,4.0,,1,1,16.071795950000002,108.20920548707869
4.1,76.0,4.0,4.0,,1,1,16.0425792,108.19716127833769
3.4,134.0,6.0,,,1,0,16.071795950000002,108.20920548707869
4.0,85.0,3.0,3.0,2.0,1,1,16.12039865,108.11323928681657
2.85,90.0,,3.0,2.0,1,0,16.068,108.212
3.35,108.0,3.0,,,1,1,16.068,108.212
6.8,75.0,4.0,3.0,,1,1,16.071795950000002,108.20920548707869
2.85,60.0,3.0,3.0,2.0,1,1,16.12039865,108.11323928681657
4.5,120.0,4.0,4.0,4.0,1,1,16.0425792,108.19716127833769
2.9,80.0,,2.0,,1,1,16.00402,108.26277454198583
3.5,65.0,,,,1,1,16.0425792,108.19716127833769
2.2,70.0,,,,1,0,16.12039865,108.11323928681657
1.99,60.0,3.0,,,1,0,16.071795950000002,108.20920548707869
5.2,130.0,3.0,,,1,1,16.0425792,108.19716127833769
6.2,115.0,3.0,3.0,2.0,1,1,16.12049,108.2647075
1.8,60.0,,1.0,,1,0,16.12039865,108.11323928681657
9.1,80.0,4.0,4.0,3.0,1,1,16.12049,108.2647075
1.85,50.0,,,,1,1,16.071795950000002,108.20920548707869
5.2,130.0,3.0,,,1,0,16.0425792,108.19716127833769
