Price,Area,Floor,Bedroom,Restroom,Address,Roadfrontage,Legal
2.4,20.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
9.0,173.0,5.0,4.0,3.0,"Quận 6, Thành phố Hồ Chí Minh",False,Good
7.1,98.0,2.0,4.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
8.5,52.0,4.0,4.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
31.0,150.0,5.0,5.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
38.0,6.0,,14.0,10.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,
7.3,46.0,3.0,6.0,9.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
7.7,60.0,3.0,3.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
2.15,48.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
12.0,60.0,5.0,4.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
3.1,54.0,2.0,2.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
4.5,66.0,3.0,,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
7.9,30.0,4.0,4.0,4.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
5.0,60.0,3.0,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
7.2,62.0,5.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
5.95,57.0,3.0,3.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
9.0,45.0,8.0,5.0,6.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
2.8,126.0,1.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
7.9,63.0,3.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
7.7,80.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",False,
2.2,12.0,,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.85,62.0,6.0,3.0,3.0,"Quận 4, Thành phố Hồ Chí Minh",True,Good
1.95,48.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
4.7,83.0,3.0,4.0,4.0,Thành phố Hồ Chí Minh,False,Good
8.3,75.0,2.0,3.0,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
4.4,110.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
1.9,19.0,4.0,2.0,2.0,Thành phố Hồ Chí Minh,True,Good
10.7,140.0,3.0,15.0,15.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,
2.85,34.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.4,55.0,3.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
6.0,60.0,4.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
12.5,63.0,3.0,5.0,5.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
5.5,43.0,3.0,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
8.8,53.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
9.5,70.0,4.0,6.0,6.0,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
6.28,46.0,5.0,5.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.8,57.0,6.0,5.0,5.0,Thành phố Hồ Chí Minh,False,Good
5.9,45.0,4.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
1.75,5.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
2.45,20.0,3.0,2.0,2.0,Thành phố Hồ Chí Minh,False,
7.9,75.0,4.0,4.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.0,53.0,3.0,2.0,3.0,Thành phố Hồ Chí Minh,False,Good
8.3,5.0,4.0,4.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
3.5,29.0,5.0,2.0,2.0,"Quận 11, Thành phố Hồ Chí Minh",False,
3.6,52.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
5.95,47.0,2.0,2.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
7.7,80.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
8.5,95.0,4.0,5.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
17.5,75.0,3.0,5.0,6.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
6.5,56.0,3.0,2.0,,"Gò Vấp, Thành phố Hồ Chí Minh",True,
8.5,62.0,5.0,4.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.5,58.0,4.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.1,63.0,4.0,3.0,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.7,26.0,3.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
18.8,170.0,7.0,28.0,30.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
5.0,50.0,,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
4.7,51.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",True,
8.48,72.0,4.0,5.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
0.36,60.0,2.0,3.0,3.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,Good
126.0,435.0,10.0,100.0,100.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
2.55,14.0,2.0,2.0,2.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
2.8,50.0,3.0,2.0,1.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
7.5,50.0,2.0,3.0,,"Gò Vấp, Thành phố Hồ Chí Minh",False,
42.0,400.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
11.0,250.0,6.0,,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
2.7,30.0,,2.0,3.0,"Quận 3, Thành phố Hồ Chí Minh",True,Good
8.9,190.0,4.0,,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
0.56,75.0,,2.0,2.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,Good
8.89,90.0,5.0,8.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
4.7,105.0,3.0,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
2.85,74.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
4.2,40.0,4.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.0,30.0,,,,"Bình Chánh, Thành phố Hồ Chí Minh",True,
7.5,115.0,,7.0,7.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
9.5,30.0,5.0,3.0,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
3.0,38.0,3.0,,,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
1.55,2.0,,2.0,2.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
5.3,75.0,1.0,2.0,1.0,Thành phố Hồ Chí Minh,False,
3000000.0,54.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,
4.8,64.0,2.0,3.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
2.05,48.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
6.8,68.0,3.0,4.0,,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
3.5,55.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
4.6,49.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
3.4,49.0,2.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
5.6,64.0,5.0,4.0,4.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
3.9,46.0,3.0,5.0,3.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
1.85,5.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
7.4,60.0,3.0,4.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
21.5,73.0,4.0,7.0,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
18.42,90.0,4.0,6.0,6.0,"Quận 2, Thành phố Hồ Chí Minh",True,Good
5.9,32.0,3.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.0,64.0,3.0,3.0,3.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
7.7,70.0,4.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
10.0,152.0,2.0,5.0,3.0,Thành phố Hồ Chí Minh,False,Good
3.95,45.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
9.0,75.0,5.0,12.0,7.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
4.4,49.0,3.0,3.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
3.5,75.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
0.7,32.0,,1.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,
6.7,54.0,4.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
9.7,83.0,3.0,5.0,5.0,Thành phố Hồ Chí Minh,False,
6.5,50.0,,,,"Quận 6, Thành phố Hồ Chí Minh",False,Good
12.0,68.0,5.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.4,22.0,3.0,,,Thành phố Hồ Chí Minh,False,
9.0,3.0,3.0,3.0,2.0,"Quận 6, Thành phố Hồ Chí Minh",True,Good
6.0,61.0,,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,
3.9,18.0,,3.0,3.0,"Quận 3, Thành phố Hồ Chí Minh",True,Good
8.6,175.0,,5.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.58,68.0,2.0,3.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
8.4,46.0,,4.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
13.55,140.0,,,,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
4.0,42.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.5,139.0,4.0,7.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.6,140.0,3.0,3.0,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
5.3,36.0,3.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
5.3,130.0,2.0,2.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
4.6,70.0,1.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
3.8,40.0,3.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
4.9,62.0,,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.8,50.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
4.35,34.0,,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.5,120.0,2.0,2.0,3.0,"Bình Chánh, Thành phố Hồ Chí Minh",False,Good
4.8,28.0,5.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
6.6,72.0,3.0,3.0,4.0,Thành phố Hồ Chí Minh,False,Good
1.75,46.0,3.0,2.0,2.0,"Quận 4, Thành phố Hồ Chí Minh",True,Good
42.0,375.0,3.0,5.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
4.0,74.0,3.0,,,"Bình Chánh, Thành phố Hồ Chí Minh",False,Good
10.2,55.0,3.0,4.0,5.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
5.75,48.0,3.0,,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
6.0,8.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
38.0,40.0,3.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.48,40.0,3.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
12.0,52.0,3.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
27.2,120.0,,,,"Quận 3, Thành phố Hồ Chí Minh",True,
3.0,40.0,,2.0,,Thành phố Hồ Chí Minh,True,
6.0,44.0,,6.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
9.3,67.0,5.0,5.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
1.75,2.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.65,45.0,3.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.5,41.0,4.0,3.0,3.0,"Quận 3, Thành phố Hồ Chí Minh",False,
4.0,60.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
3.3,50.0,,,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
8.2,77.0,3.0,4.0,5.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
9.8,50.0,4.0,4.0,4.0,"Quận 10, Thành phố Hồ Chí Minh",True,Good
18.4,90.0,,6.0,6.0,"Quận 9, Thành phố Hồ Chí Minh",True,
4.5,84.0,1.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
1.85,5.0,2.0,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
78.0,58.0,4.0,4.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",True,
4.5,40.0,,2.0,2.0,"Quận 11, Thành phố Hồ Chí Minh",False,Good
3.54,76.0,2.0,3.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
3.95,60.0,3.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
4.2,160.0,3.0,3.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
4.6,63.0,2.0,9.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
8.8,53.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
6.4,72.0,2.0,3.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",True,
30.0,120.0,3.0,5.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
7.6,64.0,6.0,4.0,5.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
2.95,10.0,3.0,,,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.7,64.0,4.0,3.0,4.0,Thành phố Hồ Chí Minh,False,Good
7.4,5.0,3.0,4.0,4.0,"Quận 2, Thành phố Hồ Chí Minh",False,Good
3.9,33.0,2.0,2.0,2.0,Thành phố Hồ Chí Minh,True,Good
6.6,96.0,5.0,4.0,5.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
7.1,44.0,3.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
2.5,9.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
6.8,154.0,,3.0,3.0,Thành phố Hồ Chí Minh,True,
7.8,65.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,
3.98,66.0,2.0,2.0,1.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
10.0,80.0,7.0,5.0,5.0,"Quận 9, Thành phố Hồ Chí Minh",True,Good
13.5,84.0,3.0,4.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
2.0,20.0,3.0,1.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.39,60.0,3.0,4.0,6.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
6.8,52.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
20.0,92.0,7.0,3.0,6.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
1.8,39.0,,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
9.8,55.0,6.0,3.0,4.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
295.0,21.0,3.0,2.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
10.4,80.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",False,
3.9,60.0,5.0,4.0,4.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
8.3,52.0,4.0,4.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
1.75,75.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
23.0,144.0,3.0,4.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.9,64.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
8.9,48.0,6.0,,,"Tân Bình, Thành phố Hồ Chí Minh",False,
4.45,42.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
10.0,40.0,4.0,4.0,,"Quận 5, Thành phố Hồ Chí Minh",False,Good
5.2,118.0,1.0,5.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
12.99,68.0,1.0,,,"Quận 6, Thành phố Hồ Chí Minh",True,
4.4,46.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.1,42.0,3.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
3.6,40.0,3.0,2.0,1.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
1.8,51.0,,,,Thành phố Hồ Chí Minh,True,Good
5.25,40.0,3.0,3.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
21.0,190.0,,,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.5,40.0,3.0,,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
12.5,74.0,4.0,6.0,6.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
7.3,80.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,
8.8,42.0,5.0,4.0,5.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
6.5,42.0,4.0,4.0,2.0,"Quận 6, Thành phố Hồ Chí Minh",True,Good
5.2,46.0,3.0,3.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
7.8,71.0,,2.0,2.0,Thành phố Hồ Chí Minh,True,Good
4.45,58.0,2.0,3.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
5.6,35.0,3.0,3.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
6.1,48.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.8,65.0,1.0,,,"Quận 11, Thành phố Hồ Chí Minh",True,
9.0,44.0,,2.0,2.0,"Quận 10, Thành phố Hồ Chí Minh",True,Good
6.5,5.0,3.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,
6.9,63.0,3.0,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
5.4,38.0,3.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
9.8,56.0,6.0,3.0,4.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
4950.0,67.0,1.0,,,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.43,38.0,4.0,5.0,5.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
4.95,48.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
12.5,6.0,1.0,1.0,1.0,"Tân Phú, Thành phố Hồ Chí Minh",True,
8.1,52.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
7.5,60.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",False,
9.5,45.0,6.0,6.0,7.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
7.8,60.0,5.0,6.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
5.5,59.0,5.0,5.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
16.48,196.0,6.0,7.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
9.9,70.0,5.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
7.3,58.0,3.0,4.0,3.0,"Quận 5, Thành phố Hồ Chí Minh",False,Good
22.0,100.0,5.0,4.0,6.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
30.0,309.0,8.0,,8.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
8.2,64.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
2.3,40.0,,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
3.6,40.0,2.0,2.0,1.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
2.45,16.0,4.0,,,"Tân Bình, Thành phố Hồ Chí Minh",False,
1.85,30.0,2.0,2.0,2.0,Thành phố Hồ Chí Minh,True,Good
5.5,41.0,4.0,3.0,3.0,"Quận 3, Thành phố Hồ Chí Minh",False,
12.0,102.0,,,,"Quận 7, Thành phố Hồ Chí Minh",True,Good
6.8,54.0,5.0,4.0,5.0,"Nhà Bè, Thành phố Hồ Chí Minh",True,
4.2,55.0,3.0,2.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
9.0,50.0,6.0,,,Thành phố Hồ Chí Minh,False,Good
205.0,120.0,8.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,
6.9,15.0,3.0,3.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
4.05,43.0,4.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
14.7,140.0,3.0,3.0,4.0,"Quận 9, Thành phố Hồ Chí Minh",True,Good
34.0,44.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
9.5,60.0,4.0,4.0,,"Quận 5, Thành phố Hồ Chí Minh",True,Good
5.2,118.0,1.0,4.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.9,46.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
3.7,39.0,2.0,3.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
6.2,42.0,2.0,3.0,3.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
6.9,56.0,,,,"Tân Bình, Thành phố Hồ Chí Minh",False,
7.3,80.0,3.0,4.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,
10.7,72.0,6.0,4.0,5.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
7.5,58.0,4.0,3.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
7.4,48.0,,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
6.5,62.0,5.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
6.98,50.0,5.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
19.0,80.0,4.0,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
9.8,72.0,5.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
2.9,32.0,4.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
15.95,240.0,,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.1,38.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
14.69,8.0,4.0,6.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
5.35,38.0,4.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
8.6,60.0,4.0,12.0,6.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
15.0,215.0,1.0,15.0,16.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
8.6,58.0,3.0,4.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
3.85,33.0,3.0,2.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
7.86,7770.0,4.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
5.15,40.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.1,20.0,3.0,2.0,,"Quận 5, Thành phố Hồ Chí Minh",False,
9.5,5.0,,,,"Quận 10, Thành phố Hồ Chí Minh",False,
4.16,214.0,,3.0,3.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
8.36,50.0,7.0,5.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
9.95,56.0,3.0,4.0,4.0,"Quận 1, Thành phố Hồ Chí Minh",True,Good
4.0,95.0,,,,"Quận 9, Thành phố Hồ Chí Minh",False,Good
5.0,53.0,3.0,3.0,2.0,Thành phố Hồ Chí Minh,True,
5.4,38.0,3.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
8.0,55.0,5.0,,,"Quận 1, Thành phố Hồ Chí Minh",False,Good
2.5,21.0,4.0,2.0,2.0,Thành phố Hồ Chí Minh,False,Good
6.7,62.0,3.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
16.0,154.0,,,8.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
11.0,82.0,6.0,,,"Tân Bình, Thành phố Hồ Chí Minh",True,
7.7,35.0,5.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
4.1,90.0,4.0,,3.0,Thành phố Hồ Chí Minh,False,Good
2.45,18.0,6.0,3.0,4.0,Thành phố Hồ Chí Minh,True,Good
5.6,72.0,3.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
19.0,190.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
8.5,5.0,5.0,4.0,5.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,
7.6,63.0,5.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
0.46,80.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
7.8,56.0,3.0,5.0,5.0,Thành phố Hồ Chí Minh,False,Good
6.5,80.0,3.0,15.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
3.65,69.0,,5.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.9,65.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
6.1,43.0,3.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
6.0,500.0,,2.0,2.0,"Quận 11, Thành phố Hồ Chí Minh",False,
6.4,40.0,,,,"Quận 11, Thành phố Hồ Chí Minh",False,Good
4500.0,25.0,,,,"Quận 10, Thành phố Hồ Chí Minh",False,Good
8.0,45.0,4.0,6.0,6.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
4.7,38.0,3.0,6.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
12.0,300.0,3.0,6.0,3.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
2.6,32.0,,,,"Tân Bình, Thành phố Hồ Chí Minh",False,
2.5,32.0,2.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
145.0,518.0,3.0,,28.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,
4.2,40.0,2.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
1.55,5.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
6.9,24.0,5.0,4.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
